,成交时间,买卖方向,成交价格,成交数量,date,time
1666,2020-06-18 14:23:34,买入,111.587,100,2020-06-18,14:23:34
1667,2020-06-18 14:23:51,买入,111.587,100,2020-06-18,14:23:51
1668,2020-06-18 14:24:19,买入,111.586,100,2020-06-18,14:24:19
1669,2020-06-18 14:24:23,买入,111.5958,3000,2020-06-18,14:24:23
1670,2020-06-18 14:24:24,买入,111.596,100,2020-06-18,14:24:24
1671,2020-06-18 14:24:41,卖出,111.598,100,2020-06-18,14:24:41
1672,2020-06-18 14:25:45,卖出,111.579,500,2020-06-18,14:25:45
1673,2020-06-18 14:27:04,卖出,111.55,800,2020-06-18,14:27:04
1674,2020-06-18 14:28:52,卖出,111.574,300,2020-06-18,14:28:52
1675,2020-06-18 14:28:57,买入,111.546,100,2020-06-18,14:28:57
1676,2020-06-18 14:29:15,卖出,111.57,100,2020-06-18,14:29:15
1677,2020-06-18 14:31:03,买入,111.536,3000,2020-06-18,14:31:03
1678,2020-06-18 14:31:28,卖出,111.528,1100,2020-06-18,14:31:28
1679,2020-06-18 14:33:05,买入,111.535,300,2020-06-18,14:33:05
1680,2020-06-18 14:37:56,卖出,111.547,100,2020-06-18,14:37:56
1681,2020-06-18 14:40:36,卖出,111.521,1000,2020-06-18,14:40:36
1682,2020-06-18 14:41:26,买入,111.493,3000,2020-06-18,14:41:26
1683,2020-06-18 14:41:35,卖出,111.49,3000,2020-06-18,14:41:35
1684,2020-06-18 14:41:35,卖出,111.4875,3000,2020-06-18,14:41:35
1685,2020-06-18 14:41:38,买入,111.5053,3000,2020-06-18,14:41:38
1686,2020-06-18 14:41:52,买入,111.473,3000,2020-06-18,14:41:52
1687,2020-06-18 14:44:49,卖出,111.478,900,2020-06-18,14:44:49
1688,2020-06-18 14:45:31,卖出,111.483,2000,2020-06-18,14:45:31
1689,2020-06-18 14:45:34,买入,111.468,2000,2020-06-18,14:45:34
1690,2020-06-18 14:47:17,卖出,111.488,3000,2020-06-18,14:47:17
1691,2020-06-18 14:47:18,卖出,111.493,3000,2020-06-18,14:47:18
1692,2020-06-18 14:47:19,买入,111.483,2100,2020-06-18,14:47:19
1693,2020-06-18 14:47:21,买入,111.5063,3000,2020-06-18,14:47:21
1694,2020-06-18 14:47:24,买入,111.511,3000,2020-06-18,14:47:24
1695,2020-06-18 14:50:56,卖出,111.538,100,2020-06-18,14:50:56
1696,2020-06-18 14:51:01,卖出,111.516,100,2020-06-18,14:51:01
1697,2020-06-18 14:51:07,卖出,111.516,200,2020-06-18,14:51:07
1698,2020-06-18 14:51:16,卖出,111.521,500,2020-06-18,14:51:16
1699,2020-06-18 14:52:01,卖出,111.5242,1100,2020-06-18,14:52:01
1700,2020-06-18 14:52:15,卖出,111.533,100,2020-06-18,14:52:15
1701,2020-06-19 09:32:54,买入,111.562,200,2020-06-19,09:32:54
1702,2020-06-19 09:35:37,卖出,111.575,100,2020-06-19,09:35:37
1703,2020-06-19 09:37:04,卖出,111.568,3000,2020-06-19,09:37:04
1704,2020-06-19 09:37:05,卖出,111.581,2600,2020-06-19,09:37:05
1705,2020-06-19 09:37:32,买入,111.59,100,2020-06-19,09:37:32
1706,2020-06-19 09:38:22,买入,111.57,3000,2020-06-19,09:38:22
1707,2020-06-19 09:38:22,买入,111.565,3000,2020-06-19,09:38:22
1708,2020-06-19 09:38:23,买入,111.565,3000,2020-06-19,09:38:23
1709,2020-06-19 09:38:23,买入,111.565,500,2020-06-19,09:38:23
1710,2020-06-19 09:38:26,卖出,111.5587,3000,2020-06-19,09:38:26
1711,2020-06-19 09:38:27,卖出,111.5209,3000,2020-06-19,09:38:27
1712,2020-06-19 09:38:28,买入,111.5177,3000,2020-06-19,09:38:28
1713,2020-06-19 09:38:30,买入,111.503,1000,2020-06-19,09:38:30
1714,2020-06-19 09:39:22,卖出,111.525,400,2020-06-19,09:39:22
1715,2020-06-19 09:40:16,买入,111.504,3000,2020-06-19,09:40:16
1716,2020-06-19 09:40:16,买入,111.504,2000,2020-06-19,09:40:16
1717,2020-06-19 09:40:19,卖出,111.505,2000,2020-06-19,09:40:19
1718,2020-06-19 09:40:19,卖出,111.4952,3000,2020-06-19,09:40:19
1719,2020-06-19 09:40:22,买入,111.509,3000,2020-06-19,09:40:22
1720,2020-06-19 09:40:23,买入,111.5113,3000,2020-06-19,09:40:23
1721,2020-06-19 09:40:23,买入,111.514,1000,2020-06-19,09:40:23
1722,2020-06-19 09:40:30,卖出,111.4933,3000,2020-06-19,09:40:30
1723,2020-06-19 09:40:31,卖出,111.4673,3000,2020-06-19,09:40:31
1724,2020-06-19 09:40:42,买入,111.49,3000,2020-06-19,09:40:42
1725,2020-06-19 09:40:47,卖出,111.4951,1100,2020-06-19,09:40:47
1726,2020-06-19 09:43:19,卖出,111.49,600,2020-06-19,09:43:19
1727,2020-06-19 09:43:22,卖出,111.488,1000,2020-06-19,09:43:22
1728,2020-06-19 09:43:58,卖出,111.493,3000,2020-06-19,09:43:58
1729,2020-06-19 09:43:59,卖出,111.502,700,2020-06-19,09:43:59
1730,2020-06-19 09:44:01,买入,111.504,3000,2020-06-19,09:44:01
1731,2020-06-19 09:44:01,买入,111.504,3000,2020-06-19,09:44:01
1732,2020-06-19 09:44:02,买入,111.504,3000,2020-06-19,09:44:02
1733,2020-06-19 09:44:02,买入,111.504,1000,2020-06-19,09:44:02
1734,2020-06-19 09:44:05,卖出,111.4724,3000,2020-06-19,09:44:05
1735,2020-06-19 09:44:05,卖出,111.4853,3000,2020-06-19,09:44:05
1736,2020-06-19 09:44:06,卖出,111.458,3000,2020-06-19,09:44:06
1737,2020-06-19 09:44:06,卖出,111.4467,600,2020-06-19,09:44:06
1738,2020-06-19 09:44:08,买入,111.4633,3000,2020-06-19,09:44:08
1739,2020-06-19 09:44:09,买入,111.511,3000,2020-06-19,09:44:09
1740,2020-06-19 09:44:09,买入,111.507,3000,2020-06-19,09:44:09
1741,2020-06-19 09:44:10,卖出,111.477,3000,2020-06-19,09:44:10
1742,2020-06-19 09:44:11,卖出,111.467,2000,2020-06-19,09:44:11
1743,2020-06-19 09:44:32,卖出,111.485,3000,2020-06-19,09:44:32
1744,2020-06-19 09:44:37,买入,111.464,100,2020-06-19,09:44:37
1745,2020-06-19 09:44:40,买入,111.5,3000,2020-06-19,09:44:40
1746,2020-06-19 09:44:41,买入,111.484,1000,2020-06-19,09:44:41
1747,2020-06-19 09:45:29,卖出,111.474,100,2020-06-19,09:45:29
1748,2020-06-19 09:46:01,买入,111.443,800,2020-06-19,09:46:01
1749,2020-06-19 09:46:49,卖出,111.473,3000,2020-06-19,09:46:49
1750,2020-06-19 09:46:49,卖出,111.473,500,2020-06-19,09:46:49
1751,2020-06-19 09:46:56,买入,111.479,100,2020-06-19,09:46:56
1752,2020-06-19 09:47:18,买入,111.483,100,2020-06-19,09:47:18
1753,2020-06-19 09:56:32,卖出,111.4855,3000,2020-06-19,09:56:32
1754,2020-06-19 09:56:33,卖出,111.485,400,2020-06-19,09:56:33
1755,2020-06-19 09:56:53,买入,111.494,3000,2020-06-19,09:56:53
1756,2020-06-19 09:56:54,买入,111.4953,1500,2020-06-19,09:56:54
1757,2020-06-19 09:57:10,卖出,111.4832,500,2020-06-19,09:57:10
1758,2020-06-19 10:01:11,卖出,111.509,1600,2020-06-19,10:01:11
1759,2020-06-19 10:01:11,卖出,111.509,3000,2020-06-19,10:01:11
1760,2020-06-19 10:01:31,买入,111.512,200,2020-06-19,10:01:31
1761,2020-06-19 10:01:52,买入,111.512,3000,2020-06-19,10:01:52
1762,2020-06-19 10:02:11,卖出,111.507,100,2020-06-19,10:02:11
1763,2020-06-19 10:05:09,卖出,111.526,2900,2020-06-19,10:05:09
1764,2020-06-19 10:06:13,买入,111.522,100,2020-06-19,10:06:13
1765,2020-06-19 10:12:20,卖出,111.525,3000,2020-06-19,10:12:20
1766,2020-06-19 10:12:20,卖出,111.5239,1800,2020-06-19,10:12:20
1767,2020-06-19 10:12:23,买入,111.53,1000,2020-06-19,10:12:23
1768,2020-06-19 10:12:23,买入,111.538,1400,2020-06-19,10:12:23
1769,2020-06-19 10:17:02,买入,111.537,3000,2020-06-19,10:17:02
1770,2020-06-19 10:17:02,买入,111.537,2000,2020-06-19,10:17:02
1771,2020-06-19 10:17:07,卖出,111.5317,2400,2020-06-19,10:17:07
1772,2020-06-19 10:18:16,买入,111.526,200,2020-06-19,10:18:16
1773,2020-06-19 10:18:19,卖出,111.545,100,2020-06-19,10:18:19
1774,2020-06-19 10:23:02,卖出,111.575,100,2020-06-19,10:23:02
1775,2020-06-19 10:23:37,卖出,111.558,100,2020-06-19,10:23:37
1776,2020-06-19 10:23:47,卖出,111.558,100,2020-06-19,10:23:47
1777,2020-06-19 10:25:28,买入,111.532,200,2020-06-19,10:25:28
1778,2020-06-19 10:26:37,买入,111.531,200,2020-06-19,10:26:37
1779,2020-06-19 10:28:34,买入,111.557,100,2020-06-19,10:28:34
1780,2020-06-19 10:28:37,买入,111.56,1000,2020-06-19,10:28:37
1781,2020-06-19 10:31:17,卖出,111.573,100,2020-06-19,10:31:17
1782,2020-06-19 10:35:14,买入,111.527,400,2020-06-19,10:35:14
1783,2020-06-19 10:35:43,买入,111.531,3000,2020-06-19,10:35:43
1784,2020-06-19 10:35:47,卖出,111.5289,1100,2020-06-19,10:35:47
1785,2020-06-19 10:39:17,卖出,111.529,100,2020-06-19,10:39:17
1786,2020-06-19 10:45:11,卖出,111.544,100,2020-06-19,10:45:11
1787,2020-06-19 10:51:24,卖出,111.54,100,2020-06-19,10:51:24
1788,2020-06-19 10:52:53,卖出,111.5312,1500,2020-06-19,10:52:53
1789,2020-06-19 10:56:14,买入,111.511,1700,2020-06-19,10:56:14
1790,2020-06-19 11:05:10,卖出,111.506,3000,2020-06-19,11:05:10
1791,2020-06-19 11:05:10,卖出,111.5055,2500,2020-06-19,11:05:10
1792,2020-06-19 11:05:15,买入,111.514,3000,2020-06-19,11:05:15
1793,2020-06-19 11:05:16,买入,111.5188,3000,2020-06-19,11:05:16
1794,2020-06-19 11:05:17,买入,111.5219,2300,2020-06-19,11:05:17
1795,2020-06-19 11:05:22,卖出,111.517,3000,2020-06-19,11:05:22
1796,2020-06-19 11:05:22,卖出,111.5008,3000,2020-06-19,11:05:22
1797,2020-06-19 11:05:23,卖出,111.499,3000,2020-06-19,11:05:23
1798,2020-06-19 11:05:24,卖出,111.474,3000,2020-06-19,11:05:24
1799,2020-06-19 11:05:31,买入,111.4763,3000,2020-06-19,11:05:31
1800,2020-06-19 11:05:32,买入,111.507,3000,2020-06-19,11:05:32
1801,2020-06-19 11:05:32,买入,111.528,3000,2020-06-19,11:05:32
1802,2020-06-19 11:05:37,卖出,111.502,3000,2020-06-19,11:05:37
1803,2020-06-19 11:06:32,买入,111.512,3000,2020-06-19,11:06:32
1804,2020-06-19 11:06:32,买入,111.512,1000,2020-06-19,11:06:32
1805,2020-06-19 11:06:45,卖出,111.5,1000,2020-06-19,11:06:45
1806,2020-06-19 11:07:14,卖出,111.515,3000,2020-06-19,11:07:14
1807,2020-06-19 11:07:28,买入,111.507,600,2020-06-19,11:07:28
1808,2020-06-19 11:07:39,买入,111.511,3000,2020-06-19,11:07:39
1809,2020-06-19 11:08:03,卖出,111.509,100,2020-06-19,11:08:03
1810,2020-06-19 11:08:35,卖出,111.504,700,2020-06-19,11:08:35
1811,2020-06-19 11:10:49,买入,111.489,2100,2020-06-19,11:10:49
1812,2020-06-19 11:10:59,卖出,111.491,1500,2020-06-19,11:10:59
1813,2020-06-19 11:12:01,卖出,111.5,100,2020-06-19,11:12:01
1814,2020-06-19 11:12:09,卖出,111.5,100,2020-06-19,11:12:09
1815,2020-06-19 11:12:18,卖出,111.495,100,2020-06-19,11:12:18
1816,2020-06-19 11:14:28,卖出,111.51,100,2020-06-19,11:14:28
1817,2020-06-19 11:15:11,卖出,111.51,100,2020-06-19,11:15:11
1818,2020-06-19 11:15:30,卖出,111.506,100,2020-06-19,11:15:30
1819,2020-06-19 11:16:11,卖出,111.506,1000,2020-06-19,11:16:11
1820,2020-06-19 11:18:12,买入,111.495,100,2020-06-19,11:18:12
1821,2020-06-19 11:18:37,买入,111.495,3000,2020-06-19,11:18:37
1822,2020-06-19 11:18:50,卖出,111.49,3000,2020-06-19,11:18:50
1823,2020-06-19 11:18:50,卖出,111.488,200,2020-06-19,11:18:50
1824,2020-06-19 11:19:06,买入,111.4948,1100,2020-06-19,11:19:06
1825,2020-06-19 11:21:47,卖出,111.512,100,2020-06-19,11:21:47
1826,2020-06-19 11:28:45,买入,111.4887,1100,2020-06-19,11:28:45
1827,2020-06-19 13:00:02,买入,111.4997,2800,2020-06-19,13:00:02
1828,2020-06-19 13:00:03,买入,111.509,1000,2020-06-19,13:00:03
1829,2020-06-19 13:00:06,买入,111.5149,3000,2020-06-19,13:00:06
1830,2020-06-19 13:00:13,卖出,111.485,3000,2020-06-19,13:00:13
1831,2020-06-19 13:00:14,卖出,111.4843,3000,2020-06-19,13:00:14
1832,2020-06-19 13:00:14,卖出,111.478,2100,2020-06-19,13:00:14
1833,2020-06-19 13:00:16,买入,111.5036,2100,2020-06-19,13:00:16
1834,2020-06-19 13:01:11,买入,111.501,1000,2020-06-19,13:01:11
1835,2020-06-19 13:01:33,买入,111.493,100,2020-06-19,13:01:33
1836,2020-06-19 13:06:57,卖出,111.545,3000,2020-06-19,13:06:57
1837,2020-06-19 13:06:58,卖出,111.549,800,2020-06-19,13:06:58
1838,2020-06-19 13:07:02,买入,111.554,3000,2020-06-19,13:07:02
1839,2020-06-19 13:07:03,买入,111.558,2000,2020-06-19,13:07:03
1840,2020-06-19 13:07:38,卖出,111.5273,3000,2020-06-19,13:07:38
1841,2020-06-19 13:07:39,卖出,111.525,3000,2020-06-19,13:07:39
1842,2020-06-19 13:07:40,卖出,111.521,100,2020-06-19,13:07:40
1843,2020-06-19 13:07:44,买入,111.5473,3000,2020-06-19,13:07:44
1844,2020-06-19 13:12:20,卖出,111.569,100,2020-06-19,13:12:20
1845,2020-06-19 13:19:50,买入,111.527,100,2020-06-19,13:19:50
1846,2020-06-19 13:20:21,买入,111.55,3000,2020-06-19,13:20:21
1847,2020-06-19 13:20:21,买入,111.55,3000,2020-06-19,13:20:21
1848,2020-06-19 13:20:22,买入,111.5507,3000,2020-06-19,13:20:22
1849,2020-06-19 13:20:48,卖出,111.5323,3000,2020-06-19,13:20:48
1850,2020-06-19 13:20:48,卖出,111.525,3000,2020-06-19,13:20:48
1851,2020-06-19 13:20:49,卖出,111.5241,3000,2020-06-19,13:20:49
1852,2020-06-19 13:20:49,卖出,111.5237,3000,2020-06-19,13:20:49
1853,2020-06-19 13:20:50,卖出,111.52,3000,2020-06-19,13:20:50
1854,2020-06-19 13:20:50,买入,111.57,3000,2020-06-19,13:20:50
1855,2020-06-19 13:20:53,买入,111.574,3000,2020-06-19,13:20:53
1856,2020-06-19 13:20:54,买入,111.59,2000,2020-06-19,13:20:54
1857,2020-06-19 13:20:55,买入,111.533,1000,2020-06-19,13:20:55
1858,2020-06-19 13:20:56,卖出,111.57,3000,2020-06-19,13:20:56
1859,2020-06-19 13:20:56,卖出,111.57,1900,2020-06-19,13:20:56
1860,2020-06-19 13:21:03,买入,111.568,2000,2020-06-19,13:21:03
1861,2020-06-19 13:21:12,买入,111.567,400,2020-06-19,13:21:12
1862,2020-06-19 13:22:01,买入,111.571,300,2020-06-19,13:22:01
1863,2020-06-19 13:22:09,买入,111.571,100,2020-06-19,13:22:09
1864,2020-06-19 13:22:32,卖出,111.598,100,2020-06-19,13:22:32
1865,2020-06-19 13:24:47,卖出,111.592,100,2020-06-19,13:24:47
1866,2020-06-19 13:25:11,卖出,111.588,100,2020-06-19,13:25:11
1867,2020-06-19 13:25:21,卖出,111.583,100,2020-06-19,13:25:21
1868,2020-06-19 13:25:54,卖出,111.578,100,2020-06-19,13:25:54
1869,2020-06-19 13:28:53,卖出,111.578,100,2020-06-19,13:28:53
1870,2020-06-19 13:30:14,卖出,111.558,100,2020-06-19,13:30:14
1871,2020-06-19 13:31:12,卖出,111.54,500,2020-06-19,13:31:12
1872,2020-06-19 13:31:12,卖出,111.54,3000,2020-06-19,13:31:12
1873,2020-06-19 13:31:14,买入,111.5506,1800,2020-06-19,13:31:14
1874,2020-06-19 13:32:02,买入,111.535,100,2020-06-19,13:32:02
1875,2020-06-19 13:32:24,买入,111.54,100,2020-06-19,13:32:24
1876,2020-06-19 13:40:29,卖出,111.54,3000,2020-06-19,13:40:29
1877,2020-06-19 13:40:30,卖出,111.54,3000,2020-06-19,13:40:30
1878,2020-06-19 13:40:30,卖出,111.5391,1100,2020-06-19,13:40:30
1879,2020-06-19 13:40:31,买入,111.5517,3000,2020-06-19,13:40:31
1880,2020-06-19 13:40:33,买入,111.5609,3000,2020-06-19,13:40:33
1881,2020-06-19 13:40:35,卖出,111.538,3000,2020-06-19,13:40:35
1882,2020-06-19 13:40:52,卖出,111.538,1000,2020-06-19,13:40:52
1883,2020-06-19 13:44:33,买入,111.55,3000,2020-06-19,13:44:33
1884,2020-06-19 13:44:33,买入,111.5507,3000,2020-06-19,13:44:33
1885,2020-06-19 13:44:34,买入,111.5513,3000,2020-06-19,13:44:34
1886,2020-06-19 13:44:35,买入,111.552,1000,2020-06-19,13:44:35
1887,2020-06-19 13:44:36,卖出,111.55,3000,2020-06-19,13:44:36
1888,2020-06-19 13:44:36,卖出,111.5493,3000,2020-06-19,13:44:36
1889,2020-06-19 13:44:37,卖出,111.5483,3000,2020-06-19,13:44:37
